Store Address,ID,Description,Location,Street No.,Street Name,city,state,zip,Location,,,,,,,,,,
,3,VANDALISM [$400 OR LESS] (M),4800  YUMA AVENUE,4800,YUMA AVENUE ,Oceanside,CA,92057,,YUMA,AVENUE,,,,,,,,
,3,FRAUD,600  COLLEGE BOULEVARD,600,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,WILLFUL CRUELTY TO CHILD:WITH MINOR INJURY (M),5200  VIA TIZON,5200,VIA TIZON ,Oceanside,CA,92057,,VIA,TIZON,,,,,,,,
,3,COMMERCIAL BURGLARY,400  COLLEGE BOULEVARD,400,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,VANDALISM ($400 OR MORE) (F),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,VANDALISM [$400 OR LESS] (M),COLLEGE BOULEVARD & STATE ROUTE 76 WB,0,BOULEVARD & STATE,Oceanside,CA,92057,,BOULEVARD,&,STATE,ROUTE,76,WB,,,,
,3,FRAUD,700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,VANDALISM [$400 OR LESS] (M),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,DUI ALCOHOL/DRUG (M),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),4700  YUMA AVENUE,4700,YUMA AVENUE ,Oceanside,CA,92057,,YUMA,AVENUE,,,,,,,,
,3,SHOPLIFTING (M),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,POSSESS CONTROLLED SUBSTANCE (M),4600  FRAZEE ROAD,4600,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,FRAUD,4700  FRAZEE ROAD,4700,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,VANDALISM ($400 OR MORE) (F),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,VEHICLE BREAK-IN/THEFT,4700  FRAZEE ROAD,4700,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,VEHICLE BREAK-IN/THEFT,4700  FRAZEE ROAD,4700,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,DISORD CONDUCT:ALC (M),700   COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,SIMPLE BATTERY (M),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,PETTY THEFT(Shoplift) (M),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,THROW SUBS AT VEH ON HWY (M),FRAZEE ROAD & STATE ROUTE 76 EB,0,ROAD & STATE,Oceanside,CA,92057,,ROAD,&,STATE,ROUTE,76,EB,,,,
,3,POSSESS CONTROLLED SUBSTANCE (M),4800  SAGINA COURT,4800,SAGINA COURT ,Oceanside,CA,92057,,SAGINA,COURT,,,,,,,,
,3,SIMPLE BATTERY (M),4600  FRAZEE ROAD,4600,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,VANDALISM ($400 OR MORE) (F),5000  CASPIAN DRIVE,5000,CASPIAN DRIVE ,Oceanside,CA,92057,,CASPIAN,DRIVE,,,,,,,,
,3,PETTY THEFT(All Other Larceny) (M),4700  CALLIGRAPHY COURT,4700,CALLIGRAPHY COURT ,Oceanside,CA,92057,,CALLIGRAPHY,COURT,,,,,,,,
,3,SIMPLE BATTERY (M),700  MUIRWOOD DRIVE,700,MUIRWOOD DRIVE ,Oceanside,CA,92057,,MUIRWOOD,DRIVE,,,,,,,,
,3,SIMPLE BATTERY (M),700  MASTERS DRIVE,700,MASTERS DRIVE ,Oceanside,CA,92057,,MASTERS,DRIVE,,,,,,,,
,3,THROW SUBS AT VEH ON HWY (M),COLLEGE BOULEVARD & STATE ROUTE 76 WB,0,BOULEVARD & STATE,Oceanside,CA,92057,,BOULEVARD,&,STATE,ROUTE,76,WB,,,,
,3,DISORD CONDUCT:ALC (M),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,PETTY THEFT(All Other Larceny) (M),4600  FRAZEE ROAD,4600,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,VEHICLE BREAK-IN/THEFT,4600  FRAZEE ROAD,4600,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,FRAUD,700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,VANDALISM [$400 OR LESS] (M),300  VIA METATES,300,VIA METATES ,Oceanside,CA,92057,,VIA,METATES,,,,,,,,
,3,FRAUD,200  CARISSA DRIVE,200,CARISSA DRIVE ,Oceanside,CA,92057,,CARISSA,DRIVE,,,,,,,,
,3,SIMPLE BATTERY (M),4600  FRAZEE ROAD,4600,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,FRAUD,200  OCOTILLO PLACE,200,OCOTILLO PLACE ,Oceanside,CA,92057,,OCOTILLO,PLACE,,,,,,,,
,3,DUI ALCOHOL (M),COLLEGE BOULEVARD & STATE ROUTE 76 EB,0,BOULEVARD & STATE,Oceanside,CA,92057,,BOULEVARD,&,STATE,ROUTE,76,EB,,,,
,3,FRAUD,700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,PETTY THEFT(All Other Larceny) (M),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,DISORD CONDUCT:ALC (M),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,FRAUD,700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),4600  FRAZEE ROAD,4600,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,VANDALISM ($400 OR MORE) (F),400  COLLEGE BOULEVARD,400,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,PETTY THEFT(All Other Larceny) (M),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,BURGLARY (VEHICLE) (F),4700  GARDENIA STREET,4700,GARDENIA STREET ,Oceanside,CA,92057,,GARDENIA,STREET,,,,,,,,
,3,TAMPER WITH VEH,4700  FRAZEE ROAD,4700,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,COMMERCIAL BURGLARY,4600  FRAZEE ROAD,4600,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,PETTY THEFT(All Other Larceny) (M),4600  FRAZEE ROAD,4600,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,FRAUD,600  MONTAGE ROAD,600,MONTAGE ROAD ,Oceanside,CA,92057,,MONTAGE,ROAD,,,,,,,,
,3,POSSESS CONTROLLED SUBSTANCE (M),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,FRAUD,700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,WILLFUL CRUELTY TO CHILD:WITH MINOR INJURY (M),5200  VIA TIZON,5200,VIA TIZON ,Oceanside,CA,92057,,VIA,TIZON,,,,,,,,
,3,VEHICLE BREAK-IN/THEFT,4700  FRAZEE ROAD,4700,FRAZEE ROAD ,Oceanside,CA,92057,,FRAZEE,ROAD,,,,,,,,
,3,SIMPLE BATTERY (M),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,FRAUD,700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
,3,VEHICLE BREAK-IN/THEFT,200  SORREL TREE PLACE,200,SORREL TREE PLACE,Oceanside,CA,92057,,SORREL,TREE,PLACE,,,,,,,
,3,VEHICLE BREAK-IN/THEFT,4800  YUMA AVENUE,4800,YUMA AVENUE ,Oceanside,CA,92057,,YUMA,AVENUE,,,,,,,,
,3,VEHICLE BREAK-IN/THEFT,200  SORREL TREE PLACE,200,SORREL TREE PLACE,Oceanside,CA,92057,,SORREL,TREE,PLACE,,,,,,,
,3,SIMPLE BATTERY (M),4800  MIMOSA COURT,4800,MIMOSA COURT ,Oceanside,CA,92057,,MIMOSA,COURT,,,,,,,,
,3,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),200  MANZANITA DRIVE,200,MANZANITA DRIVE ,Oceanside,CA,92057,,MANZANITA,DRIVE,,,,,,,,
,3,VEHICLE BREAK-IN/THEFT,COMPOSITION COURT & GALLERY DRIVE,0,COURT & GALLERY,Oceanside,CA,92057,,COURT,&,GALLERY,DRIVE,,,,,,
,3,POSS OPEN CONTAINER OF ALC IN PUBLIC (I),700  COLLEGE BOULEVARD,700,COLLEGE BOULEVARD ,Oceanside,CA,92057,,COLLEGE,BOULEVARD,,,,,,,,
"1046 Mission Ave, Oceanside, CA 92054",4,SIMPLE BATTERY (M),1500  MISSION AVENUE,1500,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,SIMPLE BATTERY (M),300  GARFIELD STREET,300,GARFIELD STREET ,Oceanside,CA,92054,,GARFIELD,STREET,,,,,,,,
,4,PETTY THEFT(Shoplift) (M),1500  MISSION AVENUE,1500,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,PETTY THEFT(All Other Larceny) (M),600 N  CLEMENTINE STREET,600,N CLEMENTINE STREET,Oceanside,CA,92054,,N,CLEMENTINE,STREET,,,,,,,
,4,FRAUD,300 N  COAST HIGHWAY,300,N COAST HIGHWAY,Oceanside,CA,92054,,N,COAST,HIGHWAY,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),CENTER AVENUE & S HORNE STREET,0,AVENUE & S,Oceanside,CA,92054,,AVENUE,&,S,HORNE,STREET,,,,,
,4,FRAUD,1000  MISSION AVENUE,1000,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,COMMERCIAL BURGLARY,300 N  HORNE STREET,300,N HORNE STREET,Oceanside,CA,92054,,N,HORNE,STREET,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),300  SECTION STREET,300,SECTION STREET ,Oceanside,CA,92054,,SECTION,STREET,,,,,,,,
,4,DUI DRUG (M),0  PIRATES COVE WAY,0,PIRATES COVE WAY,Oceanside,CA,92054,,PIRATES,COVE,WAY,,,,,,,
,4,SHOPLIFTING (M),500 N  COAST HIGHWAY,500,N COAST HIGHWAY,Oceanside,CA,92054,,N,COAST,HIGHWAY,,,,,,,
,4,BATTERY W/SER BODILY INJURY (F),600  MISSION AVENUE,600,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,USE/UNDER INFL OF CONTROLLED SUBS,100 S  TREMONT STREET,100,S TREMONT STREET,Oceanside,CA,92054,,S,TREMONT,STREET,,,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),1000  MISSION AVENUE,1000,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),1200  MISSOURI AVENUE,1200,MISSOURI AVENUE ,Oceanside,CA,92054,,MISSOURI,AVENUE,,,,,,,,
,4,SIMPLE BATTERY (M),200 N  TREMONT STREET,200,N TREMONT STREET,Oceanside,CA,92054,,N,TREMONT,STREET,,,,,,,
,4,THREATEN CRIME WITH INTENT TO TERRORIZE (F),1600  MISSION AVENUE,1600,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),400  GARFIELD STREET,400,GARFIELD STREET ,Oceanside,CA,92054,,GARFIELD,STREET,,,,,,,,
,4,THREATEN CRIME WITH INTENT TO TERRORIZE (F),200 S  HORNE STREET,200,S HORNE STREET,Oceanside,CA,92054,,S,HORNE,STREET,,,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),600 N  COAST HIGHWAY,600,N COAST HIGHWAY,Oceanside,CA,92054,,N,COAST,HIGHWAY,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),400  WEITZEL STREET,400,WEITZEL STREET ,Oceanside,CA,92054,,WEITZEL,STREET,,,,,,,,
,4,ANNOYING PHONE CALL OBSCENE/THREATENING - INTIMIDATION (M),400 N  WEITZEL STREET,400,N WEITZEL STREET,Oceanside,CA,92054,,N,WEITZEL,STREET,,,,,,,
,4,DUI ALCOHOL (M),400  DIVISION STREET,400,DIVISION STREET ,Oceanside,CA,92054,,DIVISION,STREET,,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),1700  MISSION AVENUE,1700,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),100  BARNES STREET,100,BARNES STREET ,Oceanside,CA,92054,,BARNES,STREET,,,,,,,,
,4,GRAND THEFT:MONEY/LABOR/PROPERTY (F),200 S  NEVADA STREET,200,S NEVADA STREET,Oceanside,CA,92054,,S,NEVADA,STREET,,,,,,,
,4,SIMPLE BATTERY (M),700 N  COAST HIGHWAY,700,N COAST HIGHWAY,Oceanside,CA,92054,,N,COAST,HIGHWAY,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),400  SAN DIEGO STREET,400,SAN DIEGO STREET,Oceanside,CA,92054,,SAN,DIEGO,STREET,,,,,,,
,4,OTHER SEX CRIME,700  MISSION AVENUE,700,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,WILLFUL CRUELTY TO CHILD: WITH INJURY/DEATH (F),500 N  NEVADA STREET,500,N NEVADA STREET,Oceanside,CA,92054,,N,NEVADA,STREET,,,,,,,
,4,GRAND THEFT:MONEY/LABOR/PROPERTY (F),100  BROOKS STREET,100,BROOKS STREET ,Oceanside,CA,92054,,BROOKS,STREET,,,,,,,,
,4,POSS NARCOTIC CONTROLLED SUBS (M),200  TREMONT STREET,200,TREMONT STREET ,Oceanside,CA,92054,,TREMONT,STREET,,,,,,,,
,4,POSSESS CONTROLLED SUBSTANCE,200 S  COAST HIGHWAY,200,S COAST HIGHWAY,Oceanside,CA,92054,,S,COAST,HIGHWAY,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),1300  BUENA STREET,1300,BUENA STREET ,Oceanside,CA,92054,,BUENA,STREET,,,,,,,,
,4,DISORD CONDUCT:ALC (M),SURFRIDER WAY & N TREMONT STREET,0,WAY & N,Oceanside,CA,92054,,WAY,&,N,TREMONT,STREET,,,,,
,4,OBSTRUCT/RESIST EXECUTIVE OFFICER WITH MINOR INJURY (F),300 N  COAST HIGHWAY,300,N COAST HIGHWAY,Oceanside,CA,92054,,N,COAST,HIGHWAY,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),400  SAN DIEGO STREET,400,SAN DIEGO STREET,Oceanside,CA,92054,,SAN,DIEGO,STREET,,,,,,,
,4,ACTIONS LIKELY TO CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT (M),300  BROOKS STREET,300,BROOKS STREET ,Oceanside,CA,92054,,BROOKS,STREET,,,,,,,,
,4,POSSESS CONTROLLED SUBSTANCE (M),300 S  NEVADA STREET,300,S NEVADA STREET,Oceanside,CA,92054,,S,NEVADA,STREET,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),700  SAN DIEGO STREET,700,SAN DIEGO STREET,Oceanside,CA,92054,,SAN,DIEGO,STREET,,,,,,,
,4,VEHICLE BREAK-IN/THEFT,800  MICHIGAN STREET,800,MICHIGAN STREET ,Oceanside,CA,92054,,MICHIGAN,STREET,,,,,,,,
,4,POSS CONTROLLED SUBS PARAPHERNALIA (M),900  SPORTFISHER DRIVE,900,SPORTFISHER DRIVE ,Oceanside,CA,92054,,SPORTFISHER,DRIVE,,,,,,,,
,4,THROW SUBS AT VEH ON HWY W/GBI INTENT (F),LEMON STREET & SAN DIEGO STREET,0,STREET & SAN,Oceanside,CA,92054,,STREET,&,SAN,DIEGO,STREET,,,,,
,4,DISORD CONDUCT:ALC (M),100 S  TREMONT STREET,100,S TREMONT STREET,Oceanside,CA,92054,,S,TREMONT,STREET,,,,,,,
,4,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),CENTER AVENUE & DIVISION STREET,0,AVENUE & DIVISION,Oceanside,CA,92054,,AVENUE,&,DIVISION,STREET,,,,,,
,4,VANDALISM ($400 OR MORE) (F),1200  DIVISION STREET,1200,DIVISION STREET ,Oceanside,CA,92054,,DIVISION,STREET,,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),1300  DIVISION STREET,1300,DIVISION STREET ,Oceanside,CA,92054,,DIVISION,STREET,,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),400  GARFIELD STREET,400,GARFIELD STREET ,Oceanside,CA,92054,,GARFIELD,STREET,,,,,,,,
,4,DISORD CONDUCT:ALC (M),MISSION AVENUE & N TREMONT STREET,0,AVENUE & N,Oceanside,CA,92054,,AVENUE,&,N,TREMONT,STREET,,,,,
,4,COMMERCIAL BURGLARY,1000  MISSION AVENUE,1000,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),1200  DIVISION STREET,1200,DIVISION STREET ,Oceanside,CA,92054,,DIVISION,STREET,,,,,,,,
,4,ARSON:INHABITED STRUCTURE/PROP (F),400  MISSION AVENUE,400,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),DIVISION STREET & GARFIELD STREET,0,STREET & GARFIELD,Oceanside,CA,92054,,STREET,&,GARFIELD,STREET,,,,,,
,4,VANDALISM [$400 OR LESS] (M),400  GARFIELD STREET,400,GARFIELD STREET ,Oceanside,CA,92054,,GARFIELD,STREET,,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),300  PIER VIEW WAY,300,PIER VIEW WAY,Oceanside,CA,92054,,PIER,VIEW,WAY,,,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),100 S  COAST HIGHWAY,100,S COAST HIGHWAY,Oceanside,CA,92054,,S,COAST,HIGHWAY,,,,,,,
,4,GRAND THEFT:MONEY/LABOR/PROPERTY (F),400  GRANT STREET,400,GRANT STREET ,Oceanside,CA,92054,,GRANT,STREET,,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),400  BROOKS STREET,400,BROOKS STREET ,Oceanside,CA,92054,,BROOKS,STREET,,,,,,,,
,4,FRAUD,1400  MISSION AVENUE,1400,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,PETTY THEFT(All Other Larceny) (M),1500  MISSION AVENUE,1500,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,BATTERY W/SER BODILY INJURY (F),400  MISSION AVENUE,400,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,GRAND THEFT:MONEY/LABOR/PROPERTY (F),1500  MISSION AVENUE,1500,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),1300  HIGGINS STREET,1300,HIGGINS STREET ,Oceanside,CA,92054,,HIGGINS,STREET,,,,,,,,
,4,ELDER ABUSE/NEGLECT (M),100 S  TREMONT STREET,100,S TREMONT STREET,Oceanside,CA,92054,,S,TREMONT,STREET,,,,,,,
,4,COMMERCIAL BURGLARY,600 N  COAST HIGHWAY,600,N COAST HIGHWAY,Oceanside,CA,92054,,N,COAST,HIGHWAY,,,,,,,
,4,ADW WITH FORCE:POSSIBLE GBI (F),1400  MISSION AVENUE,1400,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,SIMPLE BATTERY (M),200 N  COAST HIGHWAY,200,N COAST HIGHWAY,Oceanside,CA,92054,,N,COAST,HIGHWAY,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),200 S  FREEMAN STREET,200,S FREEMAN STREET,Oceanside,CA,92054,,S,FREEMAN,STREET,,,,,,,
,4,PETTY THEFT(All Other Larceny) (M),100 S  TREMONT STREET,100,S TREMONT STREET,Oceanside,CA,92054,,S,TREMONT,STREET,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),300 S  HORNE STREET,300,S HORNE STREET,Oceanside,CA,92054,,S,HORNE,STREET,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),1300  BUENA STREET,1300,BUENA STREET ,Oceanside,CA,92054,,BUENA,STREET,,,,,,,,
,4,DISORD CONDUCT:ALC (M),700  SAN DIEGO STREET,700,SAN DIEGO STREET,Oceanside,CA,92054,,SAN,DIEGO,STREET,,,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),300  GARFIELD STREET,300,GARFIELD STREET ,Oceanside,CA,92054,,GARFIELD,STREET,,,,,,,,
,4,STREET ROBBERY - WEAPON USED,1500  BUSH STREET,1500,BUSH STREET ,Oceanside,CA,92054,,BUSH,STREET,,,,,,,,
,4,SIMPLE BATTERY (M),BUSH STREET & SAN DIEGO STREET,0,STREET & SAN,Oceanside,CA,92054,,STREET,&,SAN,DIEGO,STREET,,,,,
,4,SIMPLE BATTERY (M),400  PIER VIEW WAY,400,PIER VIEW WAY,Oceanside,CA,92054,,PIER,VIEW,WAY,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),400  SAN DIEGO STREET,400,SAN DIEGO STREET,Oceanside,CA,92054,,SAN,DIEGO,STREET,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),700  SAN DIEGO STREET,700,SAN DIEGO STREET,Oceanside,CA,92054,,SAN,DIEGO,STREET,,,,,,,
,4,SIMPLE BATTERY (M),100 S  TREMONT STREET,100,S TREMONT STREET,Oceanside,CA,92054,,S,TREMONT,STREET,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),700  MISSION AVENUE,700,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),700  MISSION AVENUE,700,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,VANDALISM [$400 OR LESS] (M),300  GRANT STREET,300,GRANT STREET ,Oceanside,CA,92054,,GRANT,STREET,,,,,,,,
,4,BURGLARY (VEHICLE) (F),PULS STREET & SAN DIEGO STREET,0,STREET & SAN,Oceanside,CA,92054,,STREET,&,SAN,DIEGO,STREET,,,,,
,4,THREATEN CRIME WITH INTENT TO TERRORIZE (F),800  MISSION AVENUE,800,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),1300  BUSH STREET,1300,BUSH STREET ,Oceanside,CA,92054,,BUSH,STREET,,,,,,,,
,4,POSSESS CONTROLLED SUBSTANCE (M),400  GRANT STREET,400,GRANT STREET ,Oceanside,CA,92054,,GRANT,STREET,,,,,,,,
,4,PETTY THEFT(from Building) (M),500 N  HORNE STREET,500,N HORNE STREET,Oceanside,CA,92054,,N,HORNE,STREET,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),100 N  DITMAR STREET,100,N DITMAR STREET,Oceanside,CA,92054,,N,DITMAR,STREET,,,,,,,
,4,THREATEN CRIME WITH INTENT TO TERRORIZE (F),500 N  HORNE STREET,500,N HORNE STREET,Oceanside,CA,92054,,N,HORNE,STREET,,,,,,,
,4,DISORD CONDUCT:ALC (M),300  MISSION AVENUE,300,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,WILLFUL CRUELTY TO CHILD:WITH MINOR INJURY (M),1200  DIVISION STREET,1200,DIVISION STREET ,Oceanside,CA,92054,,DIVISION,STREET,,,,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),300  GRANT STREET,300,GRANT STREET ,Oceanside,CA,92054,,GRANT,STREET,,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),500 N  HORNE STREET,500,N HORNE STREET,Oceanside,CA,92054,,N,HORNE,STREET,,,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),700  SAN DIEGO STREET,700,SAN DIEGO STREET,Oceanside,CA,92054,,SAN,DIEGO,STREET,,,,,,,
,4,FRAUD,1000  MISSION AVENUE,1000,MISSION AVENUE ,Oceanside,CA,92054,,MISSION,AVENUE,,,,,,,,
,4,CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT (F),800  HOLLY STREET,800,HOLLY STREET ,Oceanside,CA,92054,,HOLLY,STREET,,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),1400  BUSH STREET,1400,BUSH STREET ,Oceanside,CA,92054,,BUSH,STREET,,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),1400  BUSH STREET,1400,BUSH STREET ,Oceanside,CA,92054,,BUSH,STREET,,,,,,,,
,4,FRAUD,1500  MARQUETTE STREET,1500,MARQUETTE STREET ,Oceanside,CA,92054,,MARQUETTE,STREET,,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),400  ARCHER STREET,400,ARCHER STREET ,Oceanside,CA,92054,,ARCHER,STREET,,,,,,,,
,4,VANDALISM ($400 OR MORE) (F),1200  CENTER AVENUE,1200,CENTER AVENUE ,Oceanside,CA,92054,,CENTER,AVENUE,,,,,,,,
,4,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),200 N  CLEVELAND STREET,200,N CLEVELAND STREET,Oceanside,CA,92054,,N,CLEVELAND,STREET,,,,,,,
,4,VEHICLE BREAK-IN/THEFT,500  SEAGAZE DRIVE,500,SEAGAZE DRIVE ,Oceanside,CA,92054,,SEAGAZE,DRIVE,,,,,,,,
,4,GRAND THEFT (Shoplifting) (F),300 N  HORNE STREET,300,N HORNE STREET,Oceanside,CA,92054,,N,HORNE,STREET,,,,,,,
